 other_after   nothing
 
Teraz teraz adv comma_after 
kiedy kiedy adv  nothing
Petrak petrak subst:sg:nom:m1  nothing
nie nie qub  nothing
mógł móc praet:sg:m1:imperf:nagl  nothing
już już qub  nothing
skontaktować skontaktować inf:perf  nothing
go on ppron3:sg:acc:m1:ter:nakc:npraep  nothing
z z prep:inst:nwok  nothing
organizacją organizacja subst:sg:inst:f comma_after 
Joel Joel subst:sg:nom:m1  nothing
miał mieć praet:sg:m1:imperf  nothing
wreszcie wreszcie qub  nothing
wygodny wygodny adj:sg:acc:m3:pos  nothing
pretekst pretekst subst:sg:acc:m3 comma_after 
by by comp  nothing
ze z prep:inst:wok  nothing
swoją swój adj:sg:inst:f:pos  nothing
godnością godność subst:sg:inst:f  nothing
pójść pójść inf:perf  nothing
na na prep:acc  nothing
kompromis kompromis subst:sg:acc:m3  nothing
i i conj  nothing
szukać szukać inf:imperf  nothing
pomocy pomoc subst:sg:gen:f  nothing
u u prep:gen  nothing
Joanny Joanna subst:sg:gen:f other_after 
 
Znał znać praet:sg:m1:imperf  nothing
kilka kilka num:pl:acc:m3:rec  nothing
adresów adres subst:pl:gen:m3  nothing
i i conj  nothing
telefonów telefon subst:pl:gen:m3  nothing
z z prep:inst:nwok  nothing
pewnością pewność subst:sg:inst:f  nothing
bardziej bardzo adv:com  nothing
odpowiednich odpowiedni adj:pl:gen:m3:pos comma_after 
ale ale conj  nothing
wybrał wybrać praet:sg:m1:perf  nothing
właśnie właśnie qub  nothing
ten ten adj:sg:nom:m1:pos comma_after 
bo bo comp  nothing
zdawał zdawać praet:sg:m1:imperf  nothing
sobie siebie siebie:dat  nothing
sprawę sprawa subst:sg:acc:f comma_after 
że że comp  nothing
bardzo bardzo adv:pos  nothing
chce chcieć fin:sg:ter:imperf  nothing
usłyszeć usłyszeć inf:perf  nothing
jej on ppron3:sg:gen:f:ter:akc:npraep  nothing
głos głos subst:sg:acc:m3 other_after 
 
Wrócił wrócić praet:sg:m1:perf  nothing
do do prep:gen  nothing
mieszkania mieszkanie subst:sg:gen:n  nothing
swoich swój adj:pl:gen:m1:pos  nothing
gospodarzy gospodarz subst:pl:gen:m1 other_after 
 
Wyjął wyjąć praet:sg:m1:perf  nothing
ze z prep:gen:wok  nothing
skrytki skrytka subst:sg:gen:f  nothing
następny następny adj:sg:acc:m3:pos  nothing
komplet komplet subst:sg:acc:m3  nothing
dokumentów dokument subst:pl:gen:m3 comma_after 
nową nowy adj:sg:acc:f:pos  nothing
paczkę paczka subst:sg:acc:f  nothing
papierosów papieros subst:pl:gen:m2  nothing
oraz oraz conj  nothing
jasną jasny adj:sg:acc:f:pos  nothing
perukę peruka subst:sg:acc:f comma_after 
naklejane naklejać ppas:sg:acc:n:imperf:aff  nothing
znamię znamię subst:sg:acc:n  nothing
i i conj  nothing
okulary okulary subst:pl:nom:n  nothing
mężczyzny mężczyzna subst:sg:gen:m1  nothing
z z prep:gen:nwok  nothing
dowodowego dowodowy adj:sg:gen:n:pos  nothing
zdjęcia zdjęcie subst:sg:gen:n other_after 
 
Szybko szybko adv:pos  nothing
ucharakteryzował ucharakteryzować praet:sg:m1:perf  nothing
się się qub  nothing
przed przed prep:inst:nwok  nothing
lustrem lustro subst:sg:inst:n  nothing
i i conj  nothing
wyszedł wyjść praet:sg:m1:perf other_after 
 
Piszę pisać fin:sg:pri:imperf  nothing
o o prep:loc  nothing
tym ten adj:sg:loc:n:pos  nothing
wszystkim wszystko subst:sg:loc:n comma_after 
bo bo comp  nothing
zastanawiam zastanawiać fin:sg:pri:imperf  nothing
się się qub comma_after 
na na prep:acc  nothing
ile ile num:pl:acc:n:rec  nothing
te ten adj:pl:nom:n:pos  nothing
powszechne powszechny adj:pl:nom:n:pos  nothing
przyzwyczajenie przyzwyczajenie subst:sg:nom:n  nothing
do do prep:gen  nothing
sprzeciwu sprzeciw subst:sg:gen:m3  nothing
wpływa wpływać fin:sg:ter:imperf  nothing
na na prep:acc  nothing
działania działanie subst:pl:acc:n comma_after 
którym który adj:pl:dat:m1:pos  nothing
przyklejamy przyklejać fin:pl:pri:imperf  nothing
na na prep:loc  nothing
tym ten adj:sg:loc:m3:pos  nothing
blogu blog subst:sg:loc:m3  nothing
etykietkę etykietka subst:sg:acc:f other_after 
Kultury kultura subst:sg:gen:f  nothing
2 2 num:pl:nom:m3:congr other_after 
0 0 num:pl:nom:m3:rec other_after 
a a conj  nothing
więc więc conj  nothing
tworzenie tworzenie subst:sg:nom:n  nothing
oparte oprzeć ppas:sg:nom:n:perf:aff  nothing
na na prep:loc  nothing
współpracy współpraca subst:sg:loc:f  nothing
i i conj  nothing
dzieleniu dzielić ger:sg:dat:n:imperf:aff  nothing
się się qub other_after 
 
Dawno dawno adv:pos  nothing
temu temu prep:acc  nothing
zastanawiali zastanawiać praet:pl:m1:imperf  nothing
śmy być aglt:pl:pri:imperf:nwok  nothing
się się qub  nothing
z z prep:inst:nwok  nothing
Justyną Justyna subst:sg:inst:f  nothing
Hofmokl hofmokl subst:sg:inst:f comma_after 
czy czy qub  nothing
można można pred  nothing
serwis serwis subst:sg:acc:m3  nothing
Allegro allegro subst:sg:acc:n  nothing
traktować traktować inf:imperf  nothing
jako jako conj  nothing
przestrzeń przestrzeń subst:sg:acc:f comma_after 
w w prep:loc:nwok  nothing
których który adj:pl:loc:n:pos  nothing
jego on ppron3:sg:gen:n:ter:akc:npraep  nothing
uczestnicy uczestnik subst:pl:nom:m1  nothing
uczą uczyć fin:pl:ter:imperf  nothing
się się qub  nothing
zachowań zachowanie subst:pl:gen:n  nothing
prospołecznych prospołeczny adj:pl:gen:n:pos other_after 
skoro skoro comp  nothing
jest być fin:sg:ter:imperf  nothing
to to pred  nothing
serwis serwis subst:sg:nom:m3  nothing
oparty oprzeć ppas:sg:nom:m3:perf:aff  nothing
na na prep:loc  nothing
zaufaniu zaufanie subst:sg:loc:n comma_after 
to to conj  nothing
czy czy qub  nothing
pozwala pozwalać fin:sg:ter:imperf  nothing
odbudowywać odbudowywać inf:imperf  nothing
poziomy poziomy adj:sg:nom:m1:pos  nothing
wzajemnego wzajemny adj:sg:gen:n:pos  nothing
zaufania zaufanie subst:sg:gen:n  nothing
zniszczone zniszczyć ppas:pl:nom:n:perf:aff  nothing
w w prep:loc:nwok  nothing
czasach czas subst:pl:loc:m3  nothing
komunizmu komunizm subst:sg:gen:m3 other_after 
 
I i conj  nothing
myśląc myśleć pcon:imperf  nothing
odwrotnie odwrotnie adv:pos other_after 
czy czy qub  nothing
działania działanie subst:pl:nom:n  nothing
kulturowe kulturowy adj:pl:nom:n:pos  nothing
2 2 num:pl:nom:n:congr other_after 
0 0 num:pl:gen:m3:congr  nothing
nie nie qub  nothing
są być fin:pl:ter:imperf  nothing
w w prep:loc:nwok  nothing
Polsce Polska subst:sg:loc:f  nothing
osłabione osłabić ppas:pl:nom:f:perf:aff  nothing
przez przez prep:acc:nwok  nothing
tę ten adj:sg:acc:f:pos  nothing
spuściznę spuścizna subst:sg:acc:f other_after 
szczególnie szczególnie adv:pos comma_after 
gdy gdy adv  nothing
działa działać fin:sg:ter:imperf  nothing
w w prep:loc:nwok  nothing
połączeniu połączenie subst:sg:loc:n  nothing
z z prep:inst:nwok  nothing
typowymi typowy adj:pl:inst:n:pos  nothing
dla dla prep:gen  nothing
wczesnego wczesny adj:sg:gen:m3:pos  nothing
kapitalizmu kapitalizm subst:sg:gen:m3  nothing
marzeniami marzenie subst:pl:inst:n  nothing
o o prep:loc  nothing
dorobieniu dorobić ger:sg:loc:n:perf:aff  nothing
się się qub  nothing
wszelkim wszelki adj:sg:inst:m3:pos  nothing
kosztem koszt subst:sg:inst:m3 other_after 
 
Ruch Ruch subst:sg:nom:m3  nothing
wolnej wolny adj:sg:gen:f:pos  nothing
kultury kultura subst:sg:gen:f  nothing
jako jako conj  nothing
forma forma subst:sg:nom:f  nothing
działań działanie subst:pl:gen:n  nothing
społecznych społeczny adj:pl:gen:n:pos  nothing
podoba podobać fin:sg:ter:imperf  nothing
mi ja ppron12:sg:dat:f:pri:nakc  nothing
się się qub  nothing
dlatego dlatego adv comma_after 
że że comp  nothing
opiera opierać fin:sg:ter:imperf  nothing
się się qub  nothing
na na prep:loc  nothing
budowaniu budować ger:sg:loc:n:imperf:aff  nothing
zamiast zamiast conj  nothing
na na prep:loc  nothing
krytyce krytyka subst:sg:loc:f  nothing
czy czy conj  nothing
sprzeciwie sprzeciwa subst:sg:loc:f other_after 
 
Skupia skupiać fin:sg:ter:imperf  nothing
się się qub  nothing
na na prep:loc  nothing
tworzeniu tworzyć ger:sg:loc:n:imperf:aff  nothing
nowej nowy adj:sg:gen:f:pos  nothing
jakości jakość subst:sg:gen:f comma_after 
a a conj  nothing
nie nie qub  nothing
jedynie jedynie qub  nothing
na na prep:loc other_after 
jałowym jałowy adj:sg:loc:m3:pos  nothing
często często adv:pos other_after 
krytykowaniem krytykować ger:sg:inst:n:imperf:aff  nothing
zastanego zastany adj:sg:gen:m3:pos  nothing
stanu stan subst:sg:gen:m3 other_after 
 
Tymczasem tymczasem conj  nothing
wielu wiele num:pl:nom:m1:rec  nothing
działaczy działacz subst:pl:gen:m1  nothing
kultury kultura subst:sg:gen:f  nothing
w w prep:loc:nwok  nothing
Polsce Polska subst:sg:loc:f comma_after 
a a conj  nothing
także także qub  nothing
twórców twórca subst:pl:gen:m1  nothing
i i conj  nothing
artystów artysta subst:pl:gen:m1 comma_after 
jest być fin:sg:ter:imperf  nothing
bardziej bardzo adv:com  nothing
zainteresowanych zainteresować ppas:pl:gen:m3:perf:aff  nothing
gestami gest subst:pl:inst:m3  nothing
krytycznymi krytyczny adj:pl:inst:m3:pos other_after 
 
Wiedzą wiedzieć fin:pl:ter:imperf  nothing
wtedy wtedy adv  nothing
przynajmniej przynajmniej qub comma_after 
z z prep:inst:nwok  nothing
kim kto subst:sg:inst:m1  nothing
w w prep:loc:nwok  nothing
danej dany adj:sg:loc:f:pos  nothing
chwili chwila subst:sg:loc:f  nothing
walczą walczyć fin:pl:ter:imperf other_after 
 
Węgiel węgiel subst:sg:nom:m3  nothing
kamienny kamienny adj:sg:nom:m3:pos  nothing
wykorzystywany wykorzystywać ppas:sg:nom:m3:imperf:aff  nothing
jest być fin:sg:ter:imperf  nothing
przez przez prep:acc:nwok  nothing
elektroenergetykę elektroenergetyka subst:sg:acc:f comma_after 
ciepłownictwo ciepłownictwo subst:sg:nom:n comma_after 
koksownictwo koksownictwo subst:sg:nom:n comma_after 
przemysł przemysł subst:sg:nom:m3 comma_after 
sektor sektor subst:sg:nom:m3  nothing
komunalno komunalno adja other_after 
bytowy bytowy adj:sg:nom:m3:pos other_after 
 
Długoterminowe długoterminowy adj:pl:nom:f:pos  nothing
prognozy prognoza subst:pl:nom:f  nothing
przewidują przewidywać fin:pl:ter:imperf  nothing
spadek spadek subst:sg:acc:m3  nothing
udziału udział subst:sg:gen:m3  nothing
paliw paliwo subst:pl:gen:n  nothing
kopalnych kopalny adj:pl:gen:n:pos  nothing
stałych stały adj:pl:gen:n:pos  nothing
w w prep:loc:nwok  nothing
strukturze struktura subst:sg:loc:f  nothing
źródeł źródło subst:pl:gen:n  nothing
energii energia subst:sg:gen:f comma_after 
jednak jednak conj  nothing
jeszcze jeszcze qub  nothing
po po prep:loc  nothing
2010 2010 adj:sg:loc:m3:pos  nothing
roku rok subst:sg:loc:m3  nothing
bedzie Beda subst:sg:loc:f  nothing
zajmował zajmować praet:sg:m1:imperf  nothing
znacząca znaczący adj:sg:nom:f:pos  nothing
pozycję pozycja subst:sg:acc:f other_after 
 
Przyczyny przyczyna subst:sg:gen:f  nothing
zmniejszania zmniejszać ger:sg:gen:n:imperf:aff  nothing
wydobycia wydobycie subst:sg:gen:n  nothing
węgla węgiel subst:sg:gen:m3  nothing
kamiennego kamienny adj:sg:gen:m3:pos other_after 
spadek spadek subst:sg:nom:m3  nothing
zapotrzebowania zapotrzebowanie subst:sg:gen:n  nothing
na na prep:acc  nothing
węgiel węgiel subst:sg:acc:m3  nothing
w w prep:loc:nwok  nothing
związku związek subst:sg:loc:m3  nothing
z z prep:inst:nwok  nothing
rosnącym rosnąć pact:sg:inst:m3:imperf:aff  nothing
udziałem udział subst:sg:inst:m3  nothing
innych inny adj:pl:gen:n:pos  nothing
źródeł źródło subst:pl:gen:n  nothing
energii energia subst:sg:gen:f comma_after 
w w prep:loc:nwok  nothing
tym to subst:sg:loc:n  nothing
również również qub  nothing
odnawialnych odnawialny adj:pl:gen:n:pos comma_after 
zamykanie zamykać ger:sg:nom:n:imperf:aff  nothing
nierentownych nierentowny adj:pl:gen:f:pos  nothing
i i conj  nothing
niebezpiecznych niebezpieczny adj:pl:gen:f:pos  nothing
kopalni kopalnia subst:pl:gen:f comma_after 
wydobywanie wydobywać ger:sg:nom:n:imperf:aff  nothing
złóż złoże subst:pl:gen:n  nothing
położonych położyć ppas:pl:gen:n:perf:aff  nothing
głęboko głęboko adv:pos comma_after 
co CO subst:sg:nom:n  nothing
zwiększa zwiększać fin:sg:ter:imperf  nothing
koszty koszt subst:pl:acc:m3  nothing
wydobycia wydobycie subst:sg:gen:n other_after 
 
Złoża złoże subst:pl:nom:n  nothing
węgla węgiel subst:sg:gen:m3  nothing
występują występować fin:pl:ter:imperf  nothing
w w prep:loc:nwok  nothing
Zagłębiu zagłębie subst:sg:loc:n  nothing
Górnośląskim górnośląski adj:sg:loc:n:pos comma_after 
Dolnośląskim dolnośląski adj:sg:loc:m3:pos other_after 
Wałbrzyskim wałbrzyski adj:sg:loc:m3:pos other_after 
oraz oraz conj  nothing
we w prep:loc:wok  nothing
wschodniej wschodni adj:sg:loc:f:pos  nothing
Polsce Polska subst:sg:loc:f  nothing
między między prep:inst  nothing
Wieprzem Wieprz subst:sg:inst:m3  nothing
a a conj  nothing
Bugiem Bug subst:sg:inst:m3 other_after 
Zagłebie zagłebie subst:sg:nom:n  nothing
Lubelskie lubelski adj:sg:nom:n:pos other_after 
 
Udział udział subst:sg:nom:m3  nothing
udokumentowanych udokumentować ppas:pl:gen:n:perf:aff  nothing
złóż złoże subst:pl:gen:n  nothing
na na prep:loc  nothing
terenie teren subst:sg:loc:m3  nothing
Polski Polska subst:sg:gen:f  nothing
w w prep:loc:nwok  nothing
zasobach zasób subst:pl:loc:m3  nothing
światowych światowy adj:pl:loc:m3:pos  nothing
stanowi stanowić fin:sg:ter:imperf  nothing
5 5 adj:sg:nom:m3:pos comma_after 
5 5 num:pl:acc:m3:rec other_after 
 
Najstarsza stary adj:sg:nom:f:sup  nothing
kopalnia kopalnia subst:sg:nom:f  nothing
węgla węgiel subst:sg:gen:m3  nothing
kamiennego kamienny adj:sg:gen:m3:pos  nothing
na na prep:loc  nothing
ziemiach Ziemia subst:pl:loc:f  nothing
polskich polski adj:pl:loc:f:pos  nothing
powstała powstać praet:sg:f:perf  nothing
w w prep:loc:nwok  nothing
Rudzie Ruda subst:sg:loc:f  nothing
Śląskiej śląski adj:sg:loc:f:pos  nothing
w w prep:loc:nwok  nothing
1751r 1751r adj:sg:loc:m3:pos other_after 
 
Obecnie obecnie adv:pos  nothing
węgiel Węgiel subst:sg:nom:m1  nothing
wydobywa wydobywać fin:sg:ter:imperf  nothing
się się qub  nothing
tylko tylko qub  nothing
w w prep:loc:nwok  nothing
dwóch dwa num:pl:loc:n:congr  nothing
zagłębiach zagłębie subst:pl:loc:n other_after 
Górnośląskim górnośląski adj:sg:loc:n:pos  nothing
i i conj  nothing
Lubelskim lubelski adj:sg:loc:m3:pos other_after 
 
Wydobywany wydobywać ppas:sg:nom:m1:imperf:aff  nothing
jest być fin:sg:ter:imperf  nothing
metodą metoda subst:sg:inst:f  nothing
głębinową głębinowy adj:sg:inst:f:pos other_after 
 
Rejony rejon subst:pl:nom:m3  nothing
wydobycia wydobycie subst:sg:gen:n  nothing
węgla węgiel subst:sg:gen:m3  nothing
kamiennego kamienny adj:sg:gen:m3:pos  nothing
pociągały pociągać praet:pl:m3:imperf  nothing
za za prep:inst  nothing
sobą siebie siebie:inst  nothing
koncentrację koncentracja subst:sg:acc:f  nothing
przemysłu przemysł subst:sg:gen:m3  nothing
i i conj  nothing
ludności ludność subst:sg:gen:f comma_after 
powodując powodować pcon:imperf  nothing
zanieczyszczenie zanieczyszczenie subst:sg:acc:n  nothing
i i conj  nothing
degradację degradacja subst:sg:acc:f  nothing
środowiska środowisko subst:sg:gen:n  nothing
przyrodniczego przyrodniczy adj:sg:gen:n:pos other_after 
 
Wydobywany wydobywać ppas:sg:nom:m3:imperf:aff  nothing
jest być fin:sg:ter:imperf  nothing
metoda metoda subst:sg:nom:f  nothing
odkrywkową odkrywkowy adj:sg:inst:f:pos comma_after 
która który adj:sg:nom:f:pos  nothing
powoduje powodować fin:sg:ter:imperf  nothing
jeszcze jeszcze qub  nothing
większą duży adj:sg:acc:f:com  nothing
degradację degradacja subst:sg:acc:f  nothing
środowiska środowisko subst:sg:gen:n  nothing
od od prep:gen:nwok  nothing
metody metoda subst:sg:gen:f  nothing
głębinowej głębinowy adj:sg:gen:f:pos other_after 
 
Wykorzystywany wykorzystywać ppas:sg:nom:m1:imperf:aff  nothing
jest być fin:sg:ter:imperf  nothing
w w prep:loc:nwok  nothing
energetyce energetyka subst:sg:loc:f  nothing
i i conj  nothing
przemyśle przemysł subst:sg:loc:m3  nothing
chemicznym chemiczny adj:sg:loc:m3:pos other_after 
 
W w prep:loc:nwok  nothing
miejscu miejsce subst:sg:loc:n  nothing
wydobycia wydobycie subst:sg:gen:n  nothing
węgla węgiel subst:sg:gen:m3  nothing
brunatnego brunatny adj:sg:gen:m3:pos  nothing
powstały powstać praet:pl:f:perf  nothing
elektrownie elektrownia subst:pl:nom:f  nothing
na na prep:acc  nothing
węgiel węgiel subst:sg:acc:m3  nothing
brunatny brunatny adj:sg:acc:m3:pos comma_after 
w w prep:loc:nwok  nothing
zwiazku zwiazku subst:sg:loc:n  nothing
z z prep:inst:nwok  nothing
nieopłacalnością nieopłacalność subst:sg:inst:f  nothing
transportu transport subst:sg:gen:m3  nothing
tego ten adj:sg:gen:m3:pos  nothing
surowca surowiec subst:sg:gen:m3 other_after 
 
Najważniejsze ważny adj:pl:nom:m3:sup  nothing
obszary obszar subst:pl:nom:m3  nothing
wydobycia wydobycie subst:sg:gen:n  nothing
to to pred other_after 
region region subst:sg:nom:m3  nothing
bełchatowski bełchatowski adj:sg:nom:m3:pos other_after 
są być fin:pl:ter:imperf  nothing
tu tu adv  nothing
największe duży adj:pl:nom:m3:sup  nothing
zasoby zasób subst:pl:nom:m3  nothing
tego ten adj:sg:gen:m3:pos  nothing
surowca surowiec subst:sg:gen:m3 other_after 
turoszowski turoszowski adj:sg:nom:m1:pos  nothing
oraz oraz conj  nothing
koniński koniński adj:sg:nom:m3:pos other_after 
 
Elektrownia elektrownia subst:sg:nom:f  nothing
Bełchatów Bełchatów subst:sg:nom:m3  nothing
jest być fin:sg:ter:imperf  nothing
największą duży adj:sg:inst:f:sup  nothing
w w prep:loc:nwok  nothing
Polsce Polska subst:sg:loc:f  nothing
i i conj  nothing
dostarcza dostarczać fin:sg:ter:imperf  nothing
25 25 num:pl:acc:m3:rec other_after 
krajowej krajowy adj:sg:gen:f:pos  nothing
produkcji produkcja subst:sg:gen:f  nothing
energii energia subst:sg:gen:f other_after 
 
Ropa ropa subst:sg:nom:f  nothing
naftowa naftowy adj:sg:nom:f:pos  nothing
 
Stwierdzone stwierdzić ppas:pl:nom:m3:perf:aff  nothing
na na prep:loc  nothing
terenie teren subst:sg:loc:m3  nothing
Polski Polska subst:sg:gen:f  nothing
zasoby zasób subst:pl:nom:m3  nothing
ropy ropa subst:sg:gen:f  nothing
naftowej naftowy adj:sg:gen:f:pos  nothing
są być fin:pl:ter:imperf  nothing
niewielkie niewielki adj:pl:nom:f:pos  nothing
i i conj  nothing
nie nie qub  nothing
zaspokajają zaspokajać fin:pl:ter:imperf  nothing
rosnących rosnąć pact:pl:gen:f:imperf:aff  nothing
potrzeb potrzeba subst:pl:gen:f  nothing
przemysłu przemysł subst:sg:gen:m3  nothing
chemicznego chemiczny adj:sg:gen:m3:pos  nothing
i i conj  nothing
paliwowego paliwowy adj:sg:gen:m3:pos other_after 
 
Obszary obszar subst:pl:nom:m3  nothing
wydobycia wydobycie subst:sg:gen:n other_after 
Beskidy Beskid subst:pl:nom:m3 other_after 
Jasło Jasło subst:sg:nom:n comma_after 
Krosno krosno subst:sg:nom:n comma_after 
Gorlice Gorlice subst:pl:nom:n other_after 
Dębno Dębno subst:sg:nom:n  nothing
koło koło prep:gen  nothing
Gorzowa Gorzów subst:sg:gen:m3  nothing
Wielkopolskiego wielkopolski adj:sg:gen:m3:pos comma_after 
w w prep:loc:nwok  nothing
Kamieniu kamień subst:sg:loc:m3  nothing
Pomorskim pomorski adj:sg:loc:m3:pos  nothing
i i conj  nothing
na na prep:loc  nothing
szelfie szelf subst:sg:loc:m3  nothing
Morza morze subst:sg:gen:n  nothing
Bałtyckiego bałtycki adj:sg:gen:n:pos other_after 
na na prep:acc  nothing
północ północ subst:sg:acc:f  nothing
od od prep:gen:nwok  nothing
Rozewia Rozewie subst:sg:gen:n other_after 
 
Największe duży adj:pl:nom:m3:sup  nothing
zakłady zakład subst:pl:nom:m3  nothing
rafineryjne rafineryjny adj:pl:nom:m3:pos  nothing
znajdują znajdować fin:pl:ter:imperf  nothing
się się qub  nothing
w w prep:loc:nwok  nothing
Płocku Płock subst:sg:loc:m3  nothing
i i conj  nothing
Gdańsku Gdańsk subst:sg:loc:m3 other_after 
 
Złoża złoże subst:sg:gen:n  nothing
gazu gaz subst:sg:gen:m3  nothing
występują występować fin:pl:ter:imperf  nothing
na na prep:loc  nothing
Podkarpaciu Podkarpacie subst:sg:loc:n other_after 
tu tu adv  nothing
sa sa fin:sg:ter:imperf  nothing
prawie prawie qub  nothing
na na prep:loc  nothing
wyczerpaniu wyczerpanie subst:sg:loc:n other_after 
w w prep:loc:nwok  nothing
zachodniopomorskiem zachodniopomorskiem subst:sg:loc:f  nothing
oraz oraz conj  nothing
w w prep:loc:nwok  nothing
okolicy okolica subst:sg:loc:f  nothing
Ostrowa Ostrów subst:sg:gen:m3  nothing
Wielkopolskiego wielkopolski adj:sg:gen:m3:pos  nothing
i i conj  nothing
Trzebnicy Trzebnica subst:sg:gen:f other_after 
 
Spośród spośród prep:gen  nothing
kopalnych kopalny adj:pl:gen:n:pos  nothing
źródeł źródło subst:pl:gen:n  nothing
energii energia subst:sg:gen:f  nothing
gaz gaz subst:sg:nom:m3  nothing
jest być fin:sg:ter:imperf  nothing
najmniej mało adv:sup  nothing
uciążliwy uciążliwy adj:sg:nom:m3:pos  nothing
dla dla prep:gen  nothing
środowiska środowisko subst:sg:gen:n  nothing
przyrodniczego przyrodniczy adj:sg:gen:n:pos other_after 
 
Przygotowywanie przygotowywać ger:sg:nom:n:imperf:aff  nothing
uczniów uczeń subst:pl:gen:m1  nothing
do do prep:gen  nothing
wykorzystania wykorzystać ger:sg:gen:n:perf:aff  nothing
wiedzy wiedza subst:sg:gen:f  nothing
matematycznej matematyczny adj:sg:gen:f:pos  nothing
do do prep:gen  nothing
rozwiązywania rozwiązywać ger:sg:gen:n:imperf:aff  nothing
problemów problem subst:pl:gen:m3  nothing
z z prep:gen:nwok  nothing
zakresu zakres subst:sg:gen:m3  nothing
różnych różny adj:pl:gen:f:pos  nothing
dziedzin dziedzina subst:pl:gen:f  nothing
kształcenia kształcenie subst:sg:gen:n  nothing
szkolnego szkolny adj:sg:gen:n:pos  nothing
oraz oraz conj  nothing
życia życie subst:sg:gen:n  nothing
codziennego codzienny adj:sg:gen:n:pos other_after 
budowanie budować ger:sg:nom:n:imperf:aff  nothing
modeli model subst:pl:gen:m3  nothing
matematycznych matematyczny adj:pl:gen:m3:pos  nothing
dla dla prep:gen  nothing
konkretnych konkretny adj:pl:gen:f:pos  nothing
sytuacji sytuacja subst:pl:gen:f other_after 
 
Przyswajanie przyswajać ger:sg:nom:n:imperf:aff  nothing
przez przez prep:acc:nwok  nothing
uczniów uczeń subst:pl:acc:m1  nothing
języka język subst:sg:gen:m3  nothing
matematyki matematyka subst:sg:gen:f other_after 
dostrzeganie dostrzegać ger:sg:nom:n:imperf:aff  nothing
oraz oraz conj  nothing
formułowanie formułować ger:sg:nom:n:imperf:aff comma_after 
rozwiązywanie rozwiązywać ger:sg:nom:n:imperf:aff  nothing
i i conj  nothing
dyskutowanie dyskutować ger:sg:acc:n:imperf:aff  nothing
problemów problem subst:pl:gen:m3 other_after 
 
Kształtowanie kształtować ger:sg:nom:n:imperf:aff  nothing
umiejętności umiejętność subst:sg:gen:f  nothing
myślenia myśleć ger:sg:gen:n:imperf:aff  nothing
i i conj  nothing
jasnego jasny adj:sg:gen:n:pos  nothing
formułowania formułować ger:sg:gen:n:imperf:aff  nothing
wypowiedzi wypowiedź subst:sg:gen:f other_after 
 
Rozwijanie rozwijać ger:sg:nom:n:imperf:aff  nothing
umiejętności umiejętność subst:sg:gen:f  nothing
uczniów uczeń subst:pl:gen:m1  nothing
w w prep:loc:nwok  nothing
zakresie zakres subst:sg:loc:m3  nothing
rozumienia rozumieć ger:sg:gen:n:imperf:aff  nothing
tekstów tekst subst:pl:gen:m3  nothing
sformułowanych sformułować ppas:pl:gen:m3:perf:aff  nothing
w w prep:loc:nwok  nothing
języku język subst:sg:loc:m3  nothing
matematyki matematyka subst:sg:gen:f other_after 
 
Rozwijanie rozwijać ger:sg:nom:n:imperf:aff  nothing
umiejętności umiejętność subst:sg:gen:f  nothing
opisywania opisywać ger:sg:gen:n:imperf:aff  nothing
w w prep:loc:nwok  nothing
języku język subst:sg:loc:m3  nothing
matematyki matematyka subst:sg:gen:f  nothing
prostych prosty adj:pl:gen:f:pos  nothing
sytuacji sytuacja subst:pl:gen:f other_after 
 
Ułatwianie ułatwiać ger:sg:nom:n:imperf:aff  nothing
dostrzegania dostrzegać ger:sg:gen:n:imperf:aff  nothing
problemów problem subst:pl:gen:m3  nothing
i i conj  nothing
badania badać ger:sg:gen:n:imperf:aff  nothing
ich on ppron3:pl:gen:m1:ter:akc:npraep  nothing
w w prep:loc:nwok  nothing
konkretnych konkretny adj:pl:loc:m3:pos  nothing
przypadkach przypadek subst:pl:loc:m3 comma_after 
przez przez prep:acc:nwok  nothing
prowadzenie prowadzić ger:sg:acc:n:imperf:aff  nothing
prostych prosty adj:pl:gen:n:pos  nothing
rozumowań rozumowanie subst:pl:gen:n  nothing
matematycznych matematyczny adj:pl:gen:n:pos other_after 
 
Treści treść subst:sg:gen:f  nothing
nauczania nauczanie subst:sg:gen:n  nothing
 
Liczby liczba subst:pl:nom:f  nothing
wymierne wymierny adj:pl:nom:f:pos  nothing
i i conj  nothing
działania działać ger:sg:gen:n:imperf:aff  nothing
na na prep:loc  nothing
nich on ppron3:pl:loc:m3:ter:akc:praep comma_after 
przykłady przykład subst:pl:nom:m3  nothing
wykorzystania wykorzystać ger:sg:gen:n:perf:aff  nothing
kalkulatora kalkulator subst:sg:gen:m3 other_after 
porównywanie porównywać ger:sg:nom:n:imperf:aff  nothing
liczb liczba subst:pl:gen:f  nothing
wymiernych wymierny adj:pl:gen:f:pos other_after 
procenty procent subst:pl:nom:m3  nothing
i i conj  nothing
ich on ppron3:pl:gen:n:ter:akc:npraep  nothing
zastosowania zastosowanie subst:pl:nom:n  nothing
praktyczne praktyczny adj:pl:nom:n:pos other_after 
potęga potęga subst:sg:nom:f  nothing
o o prep:loc  nothing
wykładniku wykładnik subst:sg:loc:m3  nothing
całkowitym całkowity adj:sg:loc:m3:pos other_after 
własności własność subst:sg:gen:f  nothing
potęgowania potęgować ger:sg:gen:n:imperf:aff other_after 
