
obrazić inf:perf nothing
ten adj:sg:acc:m1:pos nothing
bóg subst:sg:acc:m1 nothing
Grzech subst:sg:inst:m1 nothing
śmiertelny adj:sg:inst:m1:pos comma_after 
czy conj nothing
zarazić inf:perf nothing
się qub nothing
trąd subst:sg:inst:m3 other_after 

na prep:acc nothing
to subst:sg:acc:n nothing
bibliotekarz subst:sg:nom:m1 nothing
odpowiadać fin:sg:ter:imperf other_after  other_after 
woleć praet:sg:m1:imperf nothing
by qub nothing
być aglt:sg:pri:imperf:nwok nothing
popełnić inf:perf nothing
kilkaset num:pl:acc:m3:rec nothing
grzech subst:pl:gen:m3 nothing
śmiertelny adj:pl:gen:m3:pos nothing
niż conj nothing
raz subst:sg:acc:m3 nothing
zarazić inf:perf nothing
się qub nothing
ten adj:sg:inst:f:pos nothing
straszny adj:sg:inst:f:pos nothing
choroba subst:sg:inst:f other_after 
 other_after 
kto subst:sg:nom:m1 nothing
by qub nothing
się qub nothing
stal subst:sg:nom:f nothing
powód subst:sg:inst:m3 nothing
grzech subst:sg:gen:m3 nothing
dla prep:gen nothing
jeden adj:sg:gen:m3:pos nothing
i conj nothing
ten adj:pl:gen:m1:pos nothing
mały adj:pl:gen:m1:pos nothing
który adj:pl:nom:m1:pos nothing
wierzyć fin:pl:ter:imperf comma_after 
terno subst:sg:dat:n nothing
być praet:sg:n:imperf nothing
by qub nothing
dobrze adv:com nothing
uwiązać inf:perf nothing
kamień subst:sg:acc:m3 nothing
młyński adj:sg:acc:m3:pos nothing
u prep:gen nothing
szyja subst:sg:gen:f nothing
i conj nothing
wrzucić inf:perf nothing
on ppron3:sg:acc:m1:ter:nakc:npraep nothing
w prep:acc:nwok nothing
morze subst:sg:acc:n other_after  other_after 
mk subst:sg:nom:m3 nothing
9 adj:sg:nom:m3:pos comma_after 
42 adj:sg:nom:m3:pos other_after 
ten adj:sg:nom:f:pos nothing
straszny adj:sg:nom:f:pos nothing
groźba subst:sg:nom:f nothing
Jezus subst:sg:gen:m1 nothing
odnosić fin:sg:ter:imperf nothing
się qub nothing
do prep:gen nothing
wiele num:pl:gen:m1:congr nothing
człowiek subst:pl:gen:m1 other_after 

podobny adj:pl:nom:n:pos nothing
słowo subst:pl:nom:n nothing
wypowiedzieć praet:sg:m1:perf nothing
Jezus subst:sg:nom:m1 nothing
na prep:acc nothing
temat subst:sg:acc:m3 nothing
judasz subst:sg:gen:m1 other_after 

dzisiaj adv nothing
grozić fin:sg:ter:imperf nothing
to subst:sg:inst:n comma_after 
który adj:pl:nom:m1:pos nothing
być fin:pl:ter:imperf nothing
powód subst:sg:inst:m3 nothing
grzech subst:sg:gen:m3 nothing
dla prep:gen nothing
niewinny adj:pl:gen:m1:pos nothing
człowiek subst:pl:gen:m1 nothing
i conj nothing
ciągnąć fin:pl:ter:imperf nothing
dusza subst:pl:acc:f nothing
na prep:acc nothing
zatracić ger:sg:acc:n:perf:aff other_after 

Krzywda subst:pl:nom:f nothing
ten adj:pl:nom:f:pos nothing
wyrządzać fin:pl:ter:imperf nothing
zarówno conj nothing
słowo subst:sg:inst:n comma_after 
jak conj nothing
i conj nothing
cały adj:sg:inst:n:pos nothing
zachowanie subst:sg:inst:n other_after 

do prep:gen nothing
taki adj:pl:gen:m1:pos nothing
zabójca subst:pl:gen:m1 nothing
dusz subst:sg:nom:m3 nothing
Chrystus subst:sg:nom:m1 nothing
Pan subst:sg:nom:m1 nothing
wołać fin:sg:ter:imperf other_after  other_after 
biada interj nothing
to subst:sg:dat:n comma_after 
przez prep:acc:nwok nothing
kto subst:sg:acc:m1 nothing
przychodzić fin:sg:ter:imperf nothing
zgorszenie subst:sg:nom:n other_after 
ml subst:sg:nom:f nothing
ik subst:sg:nom:f comma_after 
7 num:pl:nom:m3:rec other_after 

straszny adj:sg:nom:n:sup nothing
być fin:sg:ter:imperf nothing
to subst:sg:nom:n comma_after 
że comp nothing
wcale adv nothing
się qub nothing
nie qub nothing
bać fin:pl:pri:imperf nothing
ten adj:pl:gen:n:pos nothing
straszny adj:pl:gen:n:pos nothing
słowo subst:pl:gen:n other_after 

gorszyć inf:imperf comma_after 
to subst:sg:nom:n nothing
znaczyć fin:sg:ter:imperf nothing
być inf:imperf nothing
powód subst:sg:inst:m3 nothing
grzech subst:sg:gen:m3 nothing
drugi adj:sg:gen:m1:pos nothing
człowiek subst:sg:gen:m1 nothing
w prep:acc:nwok nothing
jakikolwiek adj:sg:acc:m3:pos nothing
sposób subst:sg:acc:m3 comma_after 
zarówno conj nothing
przez prep:acc:nwok nothing
grzeszny adj:sg:acc:f:pos nothing
lekkomyślność subst:sg:acc:f nothing
i conj nothing
zaniedbanie subst:sg:acc:n comma_after 
jak conj nothing
i conj nothing
zupełnie adv:pos nothing
świadomie adv:pos nothing
i conj nothing
planowo adv:pos comma_after 
stać inf:perf nothing
się qub nothing
powód subst:sg:inst:m3 nothing
do prep:gen nothing
cudzy adj:sg:gen:m3:pos nothing
grzech subst:sg:gen:m3 comma_after 
to subst:sg:nom:n nothing
znaczyć fin:sg:ter:imperf nothing
być inf:imperf nothing
odpowiedzialny adj:sg:inst:m3:pos nothing
za prep:acc nothing
cudzy adj:sg:acc:m3:pos nothing
grzech subst:sg:acc:m3 comma_after 
za prep:acc nothing
cudzy adj:sg:nom:f:pos nothing
niewiara subst:sg:acc:f comma_after 
zepsucie subst:sg:nom:n nothing
i conj nothing
nieszczęście subst:sg:nom:n other_after 

istnieć fin:sg:ter:imperf nothing
cały adj:sg:nom:f:pos nothing
lista subst:sg:nom:f nothing
zwać ppas:sg:nom:f:imperf:aff other_after 
dziewięć num:pl:inst:m3:congr nothing
grzech subst:pl:inst:m3 nothing
cudzy adj:pl:inst:m3:pos other_after  other_after 
doradzać inf:imperf nothing
grzech subst:sg:acc:m3 comma_after 
nakazywać inf:imperf nothing
grzech subst:sg:acc:m3 comma_after 
przyzwalać inf:imperf nothing
na prep:acc nothing
grzech subst:sg:acc:m3 comma_after 
namawiać inf:imperf nothing
do prep:gen nothing
grzech subst:sg:gen:m3 comma_after 
chwalić inf:imperf nothing
cudzy adj:sg:acc:m3:pos nothing
grzech subst:sg:acc:m3 comma_after 
współdziałać inf:imperf nothing
w prep:loc:nwok nothing
cudzy adj:sg:loc:m3:pos nothing
grzech subst:sg:loc:m3 comma_after 
milczeć inf:imperf nothing
wobec prep:gen nothing
cudzy adj:sg:gen:m3:pos nothing
grzech subst:sg:gen:m3 comma_after 
pomagać inf:imperf nothing
do prep:gen nothing
grzech subst:sg:gen:m3 nothing
i conj nothing
brona subst:sg:loc:f nothing
cudzy adj:sg:gen:m3:pos nothing
grzech subst:sg:gen:m3 other_after 

ten adj:pl:nom:m3:pos nothing
cudzy adj:pl:nom:m3:pos nothing
grzech subst:pl:nom:m3 nothing
być fin:pl:ter:imperf nothing
często adv:pos nothing
również qub nothing
nasz adj:pl:inst:m1:pos comma_after 
gdyż comp nothing
wszyscy subst:pl:nom:m1 nothing
być fin:pl:pri:imperf nothing
odpowiedzialny adj:pl:nom:m1:pos nothing
za prep:acc nothing
szczęście subst:sg:acc:n nothing
i conj nothing
nieszczęście subst:sg:nom:n comma_after 
za prep:acc nothing
zbawienie subst:sg:acc:n nothing
i conj nothing
potępić ger:sg:acc:n:perf:aff nothing
nasz adj:pl:gen:m1:pos nothing
brat subst:pl:gen:m1 other_after 

jakże adv nothing
rzadko adv:pos nothing
lub conj nothing
wcale adv nothing
nie qub nothing
myśleć fin:pl:pri:imperf nothing
o prep:loc nothing
to subst:sg:loc:n comma_after 
że comp nothing
my ppron12:pl:nom:m1:pri nothing
być fin:pl:pri:imperf nothing
winny adj:pl:nom:m1:pos nothing
wiele num:pl:nom:m1:rec nothing
Grzech subst:pl:gen:m1 nothing
popełnić ppas:pl:gen:m1:perf:aff nothing
przez prep:acc:nwok nothing
inny adj:pl:acc:m1:pos other_after 

możliwy adj:sg:nom:n:pos comma_after 
że comp nothing
niektóry adj:sg:inst:m1:pos nothing
spośród prep:gen nothing
wy ppron12:pl:gen:m1:sec nothing
znać ppas:sg:nom:f:imperf:aff nothing
być fin:sg:ter:imperf nothing
już qub nothing
postać subst:sg:nom:f nothing
mat subst:sg:gen:m1 nothing
talbota subst:sg:gen:m1 other_after 

urodzić praet:sg:m1:perf nothing
się qub nothing
w prep:loc:nwok nothing
wielodzietny adj:sg:loc:f:pos comma_after 
biedny adj:sg:dat:f:pos nothing
rodzina subst:sg:dat:f other_after 

bieda subst:sg:nom:f nothing
w prep:loc:nwok nothing
dom subst:sg:loc:m3 nothing
sprawić praet:sg:f:perf comma_after 
że comp nothing
musieć praet:sg:m1:imperf nothing
wcześnie adv:pos nothing
rozpocząć inf:perf nothing
praca subst:sg:acc:f other_after 

jako conj nothing
kilkunastoletni adj:sg:nom:m1:pos nothing
chłopiec subst:sg:nom:m1 nothing
zatrudnić praet:sg:m1:perf nothing
się qub nothing
w prep:loc:nwok nothing
port subst:sg:loc:m3 other_after 

zostać praet:sg:m1:perf nothing
doker subst:sg:inst:m1 other_after 

nosić praet:sg:m1:imperf nothing
ciężki adj:pl:acc:f:pos nothing
skrzynia subst:pl:acc:f comma_after 
worek subst:pl:nom:m3 nothing
i conj nothing
inny adj:pl:acc:m3:pos nothing
ładunek subst:pl:acc:m3 other_after 

pracować pcon:imperf nothing
wśród prep:gen nothing
człowiek subst:pl:gen:m1 nothing
stary adj:pl:gen:m1:com nothing
od prep:gen:nwok nothing
siebie siebie:gen nothing
popaść praet:sg:m1:perf nothing
w prep:acc:nwok nothing
on ppron3:pl:gen:m1:ter:akc:npraep nothing
przyzwyczajenie subst:pl:acc:n other_after 

zacząć praet:sg:m1:perf nothing
pić inf:imperf comma_after 
palić inf:imperf other_after 

zostać praet:sg:m1:perf other_after 
jak adv:pos nothing
by qub nothing
być aglt:pl:pri:imperf:nwok nothing
to subst:sg:acc:n nothing
powiedzieć praet:pl:m1:perf nothing
słuchać pcon:imperf nothing
słowo subst:pl:gen:n nothing
dzisiejszy adj:sg:gen:f:pos nothing
Ewangelia subst:sg:gen:f other_after 
zgorszyć ppas:sg:nom:m1:perf:aff nothing
przez prep:acc:nwok nothing
stary adj:pl:acc:m1:com other_after 

on ppron3:pl:nom:m1:ter:akc:npraep nothing
właśnie qub nothing
zaciągnąć praet:pl:m1:perf nothing
wobec prep:gen nothing
on ppron3:sg:gen:m1:ter:akc:praep nothing
ten adj:sg:nom:m3:pos nothing
wielki adj:sg:nom:m3:pos nothing
grzech subst:sg:nom:m3 comma_after 
przed prep:inst:nwok nothing
który adj:sg:inst:m3:pos nothing
przestrzegać fin:sg:ter:imperf nothing
my ppron12:pl:acc:m1:pri nothing
dziś adv nothing
Ewangelia subst:sg:nom:f other_after 

ten adj:pl:nom:f:pos other_after 
zabójczy adj:pl:nom:f:pos nothing
dla prep:gen nothing
młody adj:sg:gen:m1:pos nothing
człowiek subst:sg:gen:m1 other_after 
używka subst:pl:nom:f nothing
zacząć praet:pl:f:perf nothing
on ppron3:sg:dat:m1:ter:nakc:npraep nothing
niszczyć inf:imperf nothing
zdrowie subst:sg:acc:n other_after 

opuszczać praet:sg:m1:imperf nothing
praca subst:sg:acc:f comma_after 
a conj nothing
jeśli comp nothing
przychodzić praet:sg:m1:imperf comma_after 
pracować praet:sg:m1:imperf nothing
niewiele num:pl:acc:f:rec other_after 

nie qub nothing
mieć praet:sg:m1:imperf nothing
siła subst:pl:gen:f other_after 

w prep:loc:nwok nothing
koniec subst:sg:loc:m3 nothing
zwolnić imps:perf nothing
on ppron3:sg:acc:m1:ter:nakc:npraep nothing
z prep:gen:nwok nothing
port subst:sg:gen:m3 other_after 

nie qub nothing
mieć praet:sg:m1:imperf nothing
pieniądz subst:pl:gen:m3 other_after 

w prep:loc:nwok nothing
dzień subst:sg:loc:m3 nothing
wypłata subst:sg:gen:f nothing
przyjść praet:sg:m1:perf nothing
pod prep:acc:nwok nothing
brama subst:sg:acc:f nothing
stocznia subst:sg:gen:f nothing
i conj nothing
u prep:gen nothing
swój adj:pl:gen:m1:pos nothing
były adj:pl:gen:m1:pos nothing
kolega subst:pl:gen:m1 nothing
żebrać praet:sg:m1:imperf nothing
o prep:acc nothing
papieros subst:pl:acc:m2 comma_after 
alkohol subst:sg:nom:m3 other_after 

mijać praet:pl:m1:imperf nothing
on ppron3:sg:acc:m1:ter:nakc:npraep nothing
obojętnie adv:pos other_after 

wezbrać praet:sg:m1:perf nothing
w prep:loc:nwok nothing
on ppron3:sg:loc:m3:ter:akc:praep nothing
żal pred other_after 

potem adv nothing
bunt subst:sg:nom:m3 other_after 

postanowić praet:sg:m1:perf nothing
uwolnić inf:perf nothing
się qub nothing
od prep:gen:nwok nothing
nałóg subst:sg:gen:m3 other_after 

wysiłek subst:sg:nom:m3 nothing
ogromny adj:sg:nom:m3:pos other_after 

kiedy adv nothing
już qub nothing
opuszczać praet:pl:f:imperf nothing
on ppron3:sg:gen:m1:ter:nakc:npraep nothing
siła subst:sg:gen:f nothing
iść praet:sg:m1:imperf nothing
do prep:gen nothing
kościół subst:sg:gen:m3 nothing
i conj nothing
tam adv comma_after 
długo adv:pos nothing
leżeć pcon:imperf nothing
na prep:loc nothing
posadzka subst:sg:loc:f nothing
przed prep:inst:nwok nothing
święty adj:sg:inst:m3:sup nothing
sakrament subst:sg:inst:m3 nothing
prosić praet:sg:m1:imperf nothing
o prep:acc nothing
siła subst:sg:gen:f nothing
do prep:gen nothing
wytrwać ger:sg:gen:n:perf:aff other_after 

po prep:loc nothing
długi adj:sg:loc:f:pos nothing
walka subst:sg:loc:f comma_after 
bardzo adv:pos nothing
bolesny adj:sg:gen:f:pos comma_after 
uwolnić praet:sg:m1:perf nothing
się qub nothing
wreszcie qub nothing
od prep:gen:nwok nothing
nałóg subst:sg:gen:m3 other_after 

dziś adv nothing
być fin:sg:ter:imperf nothing
kandydat subst:sg:inst:m1 nothing
na prep:acc nothing
święty adj:sg:acc:m1:pos other_after 

jeśli comp nothing
kiedykolwiek adv nothing
podjąć praet:pl:m1:perf nothing
być aglt:pl:sec:imperf:nwok nothing
wysiłek subst:sg:acc:m3 nothing
uwolnić ger:sg:gen:n:perf:aff nothing
się qub nothing
od prep:gen:nwok nothing
zły adj:pl:gen:n:pos nothing
przyzwyczajenie subst:pl:gen:n comma_after 
to subst:sg:nom:n nothing
wiedzieć fin:pl:sec:imperf nothing
jaki adj:sg:acc:n:pos nothing
to subst:sg:nom:n nothing
bolesny adj:sg:nom:n:pos other_after 

o prep:loc nothing
taki adj:sg:loc:m3:pos nothing
sposób subst:sg:loc:m3 nothing
walka subst:sg:gen:f nothing
z prep:inst:wok nothing
swój adj:sg:inst:n:pos nothing
ciało subst:sg:inst:n nothing
i conj nothing
on ppron3:sg:gen:m3:ter:akc:npraep nothing
nawyk subst:pl:inst:m3 nothing
myśleć praet:sg:m1:imperf nothing
Chrystus subst:sg:nom:m1 comma_after 
mówić pcon:imperf nothing
o prep:loc nothing
konieczność subst:sg:loc:f nothing
wysiłek subst:sg:gen:m3 nothing
w prep:loc:nwok nothing
zdobywać ger:sg:loc:n:imperf:aff nothing
prawo subst:sg:gen:n nothing
wejść ger:sg:gen:n:perf:aff nothing
do prep:gen nothing
niebo subst:sg:gen:n other_after 

pomyśleć impt:pl:pri:perf nothing
dziś adv nothing
o prep:loc nothing
to subst:sg:loc:n comma_after 
bo comp nothing
móc fin:sg:ter:imperf nothing
i conj nothing
nasz adj:pl:nom:n:pos nothing
oko subst:pl:nom:n nothing
być fin:pl:ter:imperf nothing
chory adj:pl:nom:n:pos comma_after 
zły adj:pl:nom:f:pos comma_after 
patrzeć fin:pl:ter:imperf nothing
na prep:acc nothing
rzecz subst:pl:acc:f nothing
zły adj:pl:acc:f:pos comma_after 
który adj:pl:nom:n:pos nothing
przez prep:acc:nwok nothing
wzrok subst:sg:acc:m3 nothing
wsiąkać fin:pl:ter:imperf nothing
w prep:loc:nwok nothing
my ppron12:pl:loc:m1:pri other_after 

może qub nothing
nasz adj:pl:nom:f:pos nothing
ręka subst:pl:nom:f nothing
być fin:pl:ter:imperf nothing
chciwy adj:pl:nom:f:pos nothing
posiadać ger:sg:gen:n:imperf:aff nothing
rzecz subst:pl:gen:f nothing
cudzy adj:pl:gen:f:pos other_after 

może qub nothing
chory adj:pl:nom:n:pos nothing
być fin:pl:ter:imperf nothing
nasz adj:pl:nom:m3:pos nothing
język subst:pl:nom:m3 nothing
i conj nothing
wypowiadać fin:pl:ter:imperf nothing
brzydki adj:pl:acc:n:pos nothing
słowo subst:pl:acc:n comma_after 
zły adj:pl:nom:n:pos nothing
zdanie subst:pl:nom:n nothing
obmawiać fin:pl:ter:imperf nothing
inny adj:pl:gen:m1:pos comma_after 
o prep:loc nothing
rodzic subst:pl:loc:m1 comma_after 
nauczyciel subst:pl:loc:m1 comma_after 
a conj nothing
więc conj nothing
człowiek subst:pl:loc:m1 comma_after 
który adj:pl:dat:m1:pos nothing
winien winien:pl:m1:imperf nothing
być aglt:pl:pri:imperf:nwok nothing
szacunek subst:sg:acc:m3 other_after 

trzeba pred nothing
pozbyć inf:perf nothing
się qub nothing
ten adj:pl:gen:n:pos nothing
niedobry adj:pl:gen:n:pos nothing
oko subst:pl:gen:n comma_after 
ręka subst:pl:gen:f comma_after 
język subst:pl:gen:m3 nothing
bo comp nothing
inaczej adv nothing
niebo subst:sg:nom:n nothing
móc fin:sg:ter:imperf nothing
zostać inf:perf nothing
dla prep:gen nothing
my ppron12:pl:gen:m1:pri nothing
zamknięty adj:pl:nom:f:pos other_after 
 other_after 
biadać fin:sg:ter:imperf nothing
to subst:sg:dat:n comma_after 
przez prep:acc:nwok nothing
kto subst:sg:acc:m1 nothing
przychodzić fin:sg:ter:imperf nothing
zgorszenie subst:sg:nom:n other_after  other_after 

musieć fin:pl:pri:imperf nothing
zrobić inf:perf nothing
dokładny adj:sg:acc:m3:pos nothing
rachunek subst:sg:acc:m3 nothing
sumienie subst:sg:gen:n comma_after 
czy qub nothing
nasz adj:sg:nom:m3:pos nothing
zły adj:sg:nom:m3:pos nothing
przykład subst:sg:nom:m3 comma_after 
słowo subst:pl:nom:n nothing
i conj nothing
zachowanie subst:sg:nom:n nothing
nie qub nothing
spowodować praet:pl:f:perf nothing
u prep:gen nothing
ktoś subst:sg:gen:m1 nothing
utrata subst:sg:gen:f nothing
wiara subst:sg:gen:f nothing
i conj nothing
szczęście subst:sg:gen:n other_after  other_after  other_after 

grzech subst:sg:nom:m3 nothing
płynąć fin:sg:ter:imperf nothing
przez prep:acc:nwok nothing
nasz adj:pl:acc:f:pos nothing
wioska subst:pl:acc:f nothing
i conj nothing
miasto subst:sg:gen:n comma_after 
cały adj:sg:nom:f:pos nothing
rzeka subst:sg:nom:f nothing
grzech subst:pl:gen:m3 other_after 
bluźnierstwo subst:pl:gen:n comma_after 
nienawiść subst:sg:gen:f comma_after 
rabunek subst:pl:gen:m3 comma_after 
rozpusta subst:pl:nom:f comma_after 
wiarołomstwo subst:pl:nom:n comma_after 
aborcja subst:sg:gen:f other_after  other_after  other_after 

w prep:loc:nwok nothing
jaki adj:sg:loc:m3:pos nothing
stopień subst:sg:loc:m3 nothing
my ppron12:pl:nom:m1:pri nothing
być fin:pl:pri:imperf nothing
współodpowiedzialny adj:pl:nom:m1:pos nothing
za prep:acc nothing
ten adj:pl:acc:m3:pos nothing
grzech subst:pl:acc:m3 other_after 

bóg subst:sg:nom:m1 nothing
nie qub nothing
żartować fin:sg:ter:imperf comma_after 
grozić pcon:imperf nothing
gorszyciel subst:pl:dat:m1 nothing
karo subst:pl:inst:n other_after 

o prep:loc nothing
wiele adv nothing
duży adj:sg:inst:m3:com nothing
grzech subst:sg:inst:m3 nothing
być fin:sg:ter:imperf nothing
doprowadzić ger:sg:nom:n:perf:aff nothing
do prep:gen nothing
grzech subst:sg:gen:m3 nothing
jeden adj:sg:gen:m1:pos nothing
człowiek subst:sg:gen:m1 nothing
niż prep:nom nothing
zburzeć ger:sg:nom:n:perf:aff nothing
ten adj:sg:gen:m3:pos nothing
kościół subst:sg:gen:m3 other_after 

Jezus subst:sg:nom:m1 nothing
nie qub nothing
umrzeć praet:sg:m1:perf nothing
na prep:loc nothing
krzyż subst:sg:loc:m3 nothing
za prep:acc nothing
kamienny adj:pl:acc:m3:pos nothing
kościół subst:pl:acc:m3 comma_after 
ale conj nothing
za prep:acc nothing
żywy adj:pl:acc:f:pos comma_after 
który adj:pl:inst:f:pos nothing
my ppron12:pl:nom:m1:pri nothing
być fin:pl:pri:imperf other_after 

błogosławiony subst:pl:nom:m1 nothing
być fin:pl:pri:imperf comma_after 
jeżeli comp nothing
móc fin:pl:pri:imperf nothing
powiedzieć inf:perf other_after 
nie qub nothing
mieć fin:sg:pri:imperf nothing
na prep:loc nothing
sumienie subst:sg:loc:n nothing
niczyj adj:sg:gen:f:pos nothing
dusza subst:sg:gen:f other_after 

święto subst:pl:nom:n comma_after 
który adj:pl:acc:m3:pos nothing
obchodzić praet:pl:m1:imperf nothing
nasz adj:pl:nom:m1:pos nothing
przodek subst:pl:nom:m1 nothing
odbywać praet:pl:f:imperf nothing
się qub nothing
zwykle adv:pos nothing
o prep:loc nothing
stały adj:pl:loc:m3:pos nothing
por subst:pl:loc:m3 nothing
każdy adj:sg:gen:m3:pos nothing
rok subst:sg:gen:m3 other_after 

mieć praet:sg:n:imperf nothing
to subst:sg:nom:n nothing
związek subst:sg:nom:m3 nothing
z prep:inst:nwok nothing
gospodarka subst:sg:inst:f nothing
rolny adj:sg:inst:f:pos nothing
i conj nothing
pasterski adj:sg:acc:f:pos other_after 

człowiek subst:sg:nom:m1 nothing
uzależnić ppas:sg:nom:m1:perf:aff nothing
wtedy adv nothing
od prep:gen:nwok nothing
przyroda subst:sg:gen:f nothing
starać praet:sg:m1:imperf nothing
się qub nothing
w prep:loc:nwok nothing
przełomowy adj:pl:loc:m3:pos nothing
on ppron3:sg:gen:f:ter:akc:npraep nothing
moment subst:pl:loc:m3 nothing
urządzać inf:imperf nothing
obrząd subst:pl:acc:m3 nothing
aby comp nothing
zapewnić inf:perf nothing
siebie siebie:dat nothing
pomyślność subst:sg:acc:f nothing
siła subst:pl:gen:f nothing
przyroda subst:sg:gen:f other_after 

często adv:pos nothing
zwyczaj subst:pl:nom:m3 nothing
zostać praet:pl:m3:perf nothing
przekształocne subst:pl:nom:m3 nothing
i conj nothing
włączyć ppas:pl:nom:n:perf:aff nothing
do prep:gen nothing
święto subst:pl:gen:n nothing
chrześcijański adj:pl:gen:n:pos other_after 

iść pcon:imperf nothing
chronologicznie adv:pos nothing
według prep:gen nothing
rok subst:sg:gen:m3 nothing
pierwszy adj:sg:inst:n:pos nothing
święto subst:sg:inst:n nothing
po prep:loc nothing
nowy adj:sg:loc:m3:pos nothing
rok subst:sg:loc:m3 nothing
obchodzić ppas:sg:loc:m3:imperf:aff nothing
przez prep:acc:nwok nothing
Słowianin subst:pl:acc:m1 nothing
być praet:pl:n:imperf nothing
jary adj:pl:nom:n:pos nothing
gody subst:pl:nom:n other_after 

obchodzić imps:imperf nothing
on ppron3:pl:acc:m3:ter:akc:npraep nothing
21 adj:sg:gen:m3:pos nothing
marzec subst:sg:gen:m3 nothing
lub conj nothing
w prep:acc:nwok nothing
pierwszy adj:sg:acc:f:pos nothing
niedziela subst:sg:acc:f nothing
po prep:loc nothing
równonocny adj:sg:loc:f:pos nothing
pełnia subst:sg:loc:f nothing
Księżyc subst:sg:gen:m3 nothing
czyli conj nothing
w prep:acc:nwok nothing
temin subst:sg:acc:m3 nothing
pokrywać pact:sg:acc:m3:imperf:aff nothing
się qub nothing
z prep:inst:nwok nothing
dzisiejszy adj:sg:inst:f:pos nothing
Wielkanoc subst:sg:inst:f other_after 

zwyczaj subst:sg:nom:m3 nothing
molowania adj:sg:gen:n:pos nothing
jajko subst:pl:gen:n nothing
w prep:loc:nwok nothing
ten adj:sg:loc:m3:pos nothing
okres subst:sg:loc:m3 nothing
mieć fin:sg:ter:imperf nothing
korzeń subst:pl:acc:m3 nothing
pogański adj:pl:acc:m3:pos comma_after 
który adj:pl:nom:f:pos nothing
za prep:acc nothing
symbol subst:sg:acc:m3 nothing
życie subst:sg:gen:n nothing
uznawać praet:pl:m1:imperf nothing
już qub nothing
Chińczyk subst:pl:nom:m1 comma_after 
Pers subst:pl:nom:m1 nothing
i conj nothing
Fenicjanin subst:pl:nom:m1 other_after 
stary adj:sg:nom:f:sup nothing
znaleźć ppas:sg:nom:f:perf:aff nothing
pisanka subst:sg:nom:f nothing
mieć fin:sg:ter:imperf nothing
5000 num:pl:acc:m3:rec nothing
rok subst:pl:gen:m3 comma_after 
stary adj:sg:nom:f:sup nothing
polski adj:sg:nom:f:pos nothing
pochodzić fin:sg:ter:imperf nothing
z prep:gen:nwok nothing
ksiądz brev:pun nothing
wiek brev:pun other_after 
z prep:gen:nwok nothing
opole subst:sg:gen:n other_after  other_after 

jajko subst:pl:nom:n nothing
malować ppas:pl:nom:n:imperf:aff nothing
być praet:pl:n:imperf nothing
głównie adv:pos nothing
na prep:acc nothing
czerwono adv:pos nothing
w prep:loc:nwok nothing
cel subst:sg:loc:m3 nothing
ochrona subst:sg:gen:f nothing
przed prep:inst:nwok nothing
zły adj:pl:inst:f:pos nothing
moc subst:pl:inst:f nothing
i conj nothing
choroba subst:pl:inst:f other_after 

tradycja subst:sg:nom:f nothing
łączyć pact:sg:nom:f:imperf:aff nothing
on ppron3:pl:acc:f:ter:akc:npraep nothing
z prep:inst:nwok nothing
nadejście subst:sg:inst:n nothing
wiosna subst:sg:gen:f nothing
być praet:sg:f:imperf nothing
tak adv:pos nothing
silny adj:sg:nom:f:pos comma_after 
że comp nothing
w prep:loc:nwok nothing
xii adj:sg:loc:m3:pos nothing
wiek brev:pun other_after 

kościół subst:sg:nom:m3 nothing
zezwolić praet:sg:m3:perf nothing
na prep:acc nothing
spożywać ger:sg:acc:n:imperf:aff nothing
poświęcony adj:pl:gen:f:pos nothing
pisanka subst:pl:gen:f nothing
w prep:loc:nwok nothing
okres subst:sg:loc:m3 nothing
Wielkanoc subst:sg:gen:f other_after 

symbol subst:sg:nom:m3 nothing
jajko subst:pl:gen:n nothing
być fin:sg:ter:imperf nothing
związać ppas:sg:nom:m3:perf:aff nothing
z prep:inst:nwok nothing
zmartwychwstać ger:sg:inst:n:perf:aff nothing
przez prep:acc:nwok nothing
CO subst:sg:acc:n nothing
jajko subst:sg:gen:n nothing
wykonać ppas:pl:nom:n:perf:aff nothing
na przykład brev:pun other_after 
z prep:gen:nwok nothing
ociosać ppas:sg:gen:m3:perf:aff nothing
kamień subst:sg:gen:m3 nothing
wkładać imps:imperf nothing
zmarły adj:sg:inst:m3:pos nothing
do prep:gen nothing
grób subst:sg:gen:m3 other_after 

słowiański adj:sg:nom:m3:pos nothing
rodowód subst:sg:nom:m3 nothing
mieć fin:sg:ter:imperf nothing
też qub other_after 
lać ppas:sg:acc:m3:imperf:aff nothing
poniedziałek subst:sg:acc:m3 other_after  comma_after 
czyli conj nothing
śmigus subst:sg:nom:m3 other_after 
dyngus subst:sg:nom:m3 other_after 

powstać praet:pl:n:perf nothing
z prep:gen:nwok nothing
połączenie subst:sg:gen:n nothing
2 num:pl:gen:m3:congr nothing
różny adj:pl:gen:m3:pos nothing
obrząd subst:pl:gen:m3 comma_after 
śmigus subst:sg:gen:m3 nothing
i conj nothing
dyngus subst:sg:gen:m3 comma_after 
nawiązywać fin:sg:ter:imperf nothing
do prep:gen nothing
oblewin subst:sg:gen:m3 other_after 
obrząd subst:sg:gen:m3 nothing
polewać ger:sg:gen:n:imperf:aff nothing
